categoria,chave,ingles,russo,portugues
Dialogues,c2_sq15_necklace_wyr1,"Salve, Wigmund! A strange request... But not hard at all: I can modify an existing necklace by adding some spikes on the exterior. ","Сальве, Вигмунд! Странная просьба... Но это совсем не сложно: я могу изменить существующее ожерелье, добавив несколько шипов на внешней стороне.","Salve, Wigmund! Um pedido estranho... Mas não difícil: posso modificar um colar existente adicionando alguns espinhos na parte exterior."
Dialogues,c2_sq15_necklace_wgm2,Not on exterior. That wouldn't be useful to me at all.,Только не на внешней. Это было бы бесполезным для меня.,Não na exterior. Isso não seria nada útil para mim.
Dialogues,c2_sq15_necklace_wyr2,"Ah, you need one with spikes on its interior surface. That's unusual. But it is not a difficult thing either. Here is your necklace!","А, так тебе нужно ожерелье с шипами на внутренней поверхности. Это необычно. Но это и не сложно. Вот твое ожерелье!","Ah, você precisa de um com espinhos na superfície interior. Isso é incomum. Mas também não é difícil. Aqui está seu colar!"
Dialogues,c2_sq15_necklace_wgm3,"Thank you, Wyrtha!","Спасибо тебе, Вирта!","Obrigado, Wyrtha!"
Dialogues,c2_sq15_sleep_wgm1,"What a night! My eyelids feel like lead. Sure, I need to put on my spiky necklace.","Что за ночь! Мои веки словно налились свинцом. Конечно же, ведь мне нужно надеть колье с шипами.","Que noite! Minhas pálpebras parecem de chumbo. Claro, preciso colocar meu colar com espinhos."
Dialogues,c2_sq15_aftersleep_wgm1,Alas! I forgot to put on my necklace and fell asleep. The apples have already been stolen. Next time I'll be more careful: I have to put on my necklace! ,Увы! Я забыл надеть ожерелье и уснул. Яблоко уже украли. В следующий раз я буду осторожнее: мне следует надеть ожерелье!,Droga! Esqueci de colocar o colar e adormeei. As maçãs já foram roubadas. Da próxima vez serei mais cuidadoso: preciso colocar o colar!
Dialogues,c2_sq15_leave_wgm1,Probably the apple has been already stolen. I will try another time.,"Наверное, яблоко уже украли. Я попробую в другой раз.",Provavelmente a maçã já foi roubada. Tentarei outra vez.
Dialogues,c2_sq15_applegrowstart_wgm1,I must protect this tree. Such a bright light can attract greedy creatures.,Я должен защитить это дерево. Такой яркий свет может привлечь жадных существ.,Preciso proteger esta árvore. Uma luz tão brilhante pode atrair criaturas gananciosas.
Dialogues,c2_sq15_applegrown_wgm1,A golden apple! So it is true. I’m sure that Eag will be happy to see such a wonder with his own eyes.,"Золотое яблоко! Значит, это правда. Я уверен, что Иг будет счастлив увидеть такое чудо своими глазами.",Uma maçã de ouro! Então é verdade. Tenho certeza de que Eag ficará feliz em ver essa maravilha com seus próprios olhos.
Dialogues,c2_sq15_return_grimme1,What a light! You did it!,Какой свет! У тебя получилось!,Que luz! Você conseguiu!
Dialogues,c2_sq15_return_grimme2,"Since great deeds deserve great gifts, here is your reward: the ""Sword Dance"" ability!","Поскольку великие деяния заслуживают великих даров, вот ваша награда: умение ""Танец смерти""!","Como grandes feitos merecem grandes presentes, aqui está sua recompensa: a habilidade ""Dança das Espadas""!"
Dialogues,c2_sq16_story_wig1,"My lady, you seem really sad. Is there something that I can do to help you?","Миледи, вы выглядите очень грустной. Могу ли я чем-нибудь вам помочь?","Minha senhora, você parece muito triste. Há algo que eu possa fazer para ajudá-la?"
Dialogues,c2_sq16_story_heo1,"Sir, it’s something really sad. But I do not want to overwhelm you with our story.","Сэр, это действительно печально. Но я не хочу перегружать вас нашей историей.","Senhor, é algo realmente triste. Mas não quero sobrecarregá-lo com nossa história."
Dialogues,c2_sq16_story_wig2,"""Our"" story? So, it's about you and someone else?","""Нашей"" историей? Значит, она о тебе и о ком-то еще?","""Nossa"" história? Então é sobre você e outra pessoa?"
Dialogues,c2_sq16_story_heo2,"It's about me, Heorthe, and my fiancé, Gaed. We were so happy... Our wedding day was approaching. I have to tell you, though, that Gaed has a flaw: he's proud of his craft. He's a very skilled carpenter but a very proud one. In a word, he considers himself the best. Not only that, but he does not accept the slightest criticism of his creations.","Это обо мне, Хеорте, и моем женихе Гаэде. Мы были так счастливы... Приближался день нашей свадьбы. Однако я должна сказать вам, что у Гаэда есть недостаток: он гордится своим ремеслом. Он очень умелый плотник, но очень гордый. Одним словом, он считает себя лучшим. Более того, он не приемлет ни малейшей критики в адрес своих творений.","É sobre mim, Heorthe, e meu noivo, Gaed. Éramos tão felizes... Nosso dia do casamento estava se aproximando. Devo lhe contar, porém, que Gaed tem um defeito: é orgulhoso do seu ofício. É um carpinteiro muito habilidoso, mas muito orgulhoso. Em suma, ele se considera o melhor. Não só isso, mas não aceita a menor crítica às suas criações."
